,x,y,z,B_Gx,B_Gy,B_Gz
0,-2.9182457498532792,-2.225215368945648,-2.252270227279155,-4.442489471413276e-06,-4.993772051867385e-06,-4.646379213476613e-06
1,-1.3906649666982207,17.42093191611404,-2.320358675040302,-2.1983453054416206e-06,3.827834838018348e-05,-5.037196156666233e-06
2,17.455094214772654,-2.198981725751351,-2.087227712118119,2.6990795139033234e-05,-5.297740785459313e-06,-5.623421571450665e-06
3,-22.200858111574693,-2.3611298976501143,-2.4147746840674578,-3.392168936591168e-05,-4.972059999467962e-06,-5.384588995057008e-06
4,-2.85887740532385,-23.020132075020264,-2.550673661713416,-4.564619766160033e-06,-5.1566124448630614e-05,-4.32069842748526e-06
5,-2.275544134772072,37.31389651777437,-2.287152209697088,-3.2669853844757426e-06,8.168074112663088e-05,-5.341164890258161e-06
6,37.11203294315294,-1.9895084548212665,-2.7131373484629826,5.755390139940911e-05,-3.7344730127008274e-06,-5.623421571450665e-06
7,-42.365331257855935,-2.34794214497729,-2.630226927757059,-6.538550655004488e-05,-5.2543166806604665e-06,-5.210892575861621e-06
8,-3.165842019146745,-42.55547102928489,-2.970368816223832,-4.610418626690066e-06,-9.37526422607103e-05,-7.403809868203386e-06
9,-1.908884060563944,57.48958404789107,-2.109902613608717,-2.7173990581153373e-06,0.00012493114950628233,-4.4943948466806476e-06
10,-61.77376333273025,-2.14503403262907,-2.67263808533804,-9.549062420512041e-05,-4.624667161077187e-06,-6.274783143433368e-06
11,118.9120583959366,85.47452238644924,-2.1434226981793856,0.00017679886793277373,0.000178603343037657,-4.342410479884684e-06
12,105.79130153766482,101.79253018623444,-1.783992975207115,0.00015672370073377555,0.00021332091482433504,-4.147002008289872e-06
13,129.4162297427873,68.27677668588767,-2.273241039800326,0.00019253840966826198,0.00014249619989741585,-4.733227423074306e-06
14,137.50968968265,50.39773814205502,-2.3742183843661504,0.0002054842209114182,0.00010467380461762029,-4.993772051867386e-06
15,143.28735124425208,31.235436502147166,-2.2481964553111853,0.00021397227639631777,6.431109920709215e-05,-3.0396873359192787e-06
16,105.32490238846856,95.94977063066528,33.06829803180813,0.00015849459000760353,0.00020619936163732418,6.159709265716424e-05
17,117.2501822531108,80.80708686496307,32.95232517547513,0.00017797437201971122,0.00017328389019979828,6.181421318115848e-05
18,132.63478723761318,-67.0877688465665,-3.0399032249797537,0.00019711829572126535,-0.00013971705719028964,-5.90567825264317e-06
19,139.60141839146502,-48.182676850440046,-3.304344379523915,0.00020875120629589394,-0.00010015769771854022,-6.122798776637403e-06
20,123.08836894388406,-84.1281640708428,-3.5197986062216,0.00018287485009642484,-0.00017502085439175213,-5.601709519051242e-06
21,144.6218490607069,-28.63761679395288,-2.439742382526436,0.00021646068115178295,-6.001211283200632e-05,-3.321944017111783e-06
22,-93.24302069966122,116.82822664878996,-2.938169168233924,-0.0001361600123557904,0.0002468443237290448,-7.251825501407422e-06
23,90.40812678684487,110.19029422272176,33.36294590132119,0.00013580888775839347,0.00023881086434125812,6.45282197310864e-05
24,89.89704993616853,111.79154437223887,-37.20913293796577,0.00013522876885834636,0.000238854288446057,-6.695996959982183e-05
25,147.0109059564795,11.5573833698452,-2.5888811256527555,0.0002200482585599689,2.410037816335999e-05,-4.906923842269692e-06
26,96.69983560601725,-114.81578273062983,-3.5286595035754185,0.00014144214760358764,-0.00024106891779079818,-6.274783143433368e-06
27,147.27989985724662,-8.551774740698159,-2.430559607398336,0.00022042991573105252,-1.8824349430300102e-05,-4.8634997374708465e-06
28,110.85254213995368,-101.618075179774,-3.4961100971625823,0.0001625248897342465,-0.0002128215376191483,-7.186689344209152e-06
29,-108.86838690240468,102.89653598992646,-2.4780272742228,-0.00016011281641299804,0.0002165125865270503,-6.643888034223566e-06
30,33.12687551387273,-44.2140186211653,138.20529346460475,5.005815455932691e-05,-9.17985575447622e-05,0.0002926350422394288
31,127.003612639869,65.23824712907921,-37.624453344929606,0.0001933322565841159,0.0001376109881075456,-6.789358785299703e-05
32,74.09349825716198,122.33080593162414,33.21064517970707,0.00011197821399593256,0.0002641054053865864,6.370316173990831e-05
33,105.01895032204123,97.84838212615044,-37.106166726252766,0.00015912050776818067,0.00020832714277246766,-6.828440479618665e-05
34,116.90180523452808,82.40402507555464,-37.34994196277025,0.00017837129547763818,0.00017404381203377808,-6.856666147737916e-05
35,-121.75629184474508,88.26099156116405,-2.784469227092425,-0.0001796383972856358,0.00018459586949989788,-6.92614471541607e-06
36,127.56696828186529,64.16853751409522,33.04987270844776,0.00019484361898160698,0.00013752413989794794,6.274783143433367e-05
37,-132.91100332616665,70.84658815307404,-3.063743108045569,-0.00019611072078960462,0.00014779394068287517,-7.034704977413188e-06
38,139.62171548828226,26.164878221683328,33.134087120138695,0.00021400280897000448,5.638620008130261e-05,6.381172200190544e-05
39,134.97428580117287,45.70540733003733,32.98341136498588,0.00020705664845628265,9.744369116861229e-05,6.244386270074176e-05
40,16.010529173132756,-54.072341840317655,138.6163187140183,2.4059668065111076e-05,-0.00011387971483497582,0.00029322126765421333
41,142.43851720646188,6.190417350322607,32.86606707226387,0.00021809417384402083,1.3830577378432716e-05,6.190106139075617e-05
42,141.90037502888904,6.456756700737354,-37.555738305182096,0.0002172850606413236,1.2658126548863851e-05,-6.808899632459184e-05
43,142.30610868052042,-14.471840649244934,32.8597879711606,0.00021731559321501022,-2.9267846634422765e-05,6.400713047350023e-05
44,115.35519498473651,-86.7470958137524,-38.25750298873059,0.0001739898711535983,-0.0001865933783206448,-6.695996959982183e-05
45,139.74128701140572,-33.40237501239076,32.64452969312042,0.00021305629918571712,-6.94568556257555e-05,6.259584706753771e-05
46,125.93574833196126,-69.20934708621304,-38.616103910130576,0.0001913018404339511,-0.00014794592504967113,-6.878378200137339e-05
47,125.95568678465344,-71.06472646410222,32.596606108255195,0.00019169876389187802,-0.0001493572084556337,6.342090505871581e-05
48,139.9836242674834,26.812279419306776,-37.52055566489075,0.00021444553128846148,5.569141440452106e-05,-6.778502759099991e-05
49,134.58616895012636,-53.206618786618506,32.555948663319775,0.000204766705429781,-0.00011066633107986115,6.0706898508787885e-05
50,115.7502936500407,-88.53738439520765,32.22234942047817,0.00017501271237210239,-0.00018700590731623388,6.274783143433367e-05
51,-3.361677760017479,-58.4433333436766,138.1909520611452,-5.679058705724189e-06,-0.00012304220094753248,0.0002929390109730207
52,135.11874448698185,46.14821366297375,-37.412329152972,0.00020742303934052295,9.709629833022151e-05,-6.75896191194051e-05
