,x_gnl,y_gnl,z_gnl,r_gnl,x_gt,y_gt,z_gt,r_gt,match_distance
71,-56.45,132.21,29.15,146.68268166351473,-59.424729939635924,132.60758256215365,33.85310858918465,149.20490086631935,5.579096746710657
72,-117.85,82.54,28.84,146.74201750010116,-121.11872160057882,84.23389830781429,33.41357866959992,151.26652500073922,5.8712395817515475
73,-105.44,97.86,29.01,146.75065008373898,-108.46468560041153,99.5657586854521,33.67259737149103,151.03566512168027,5.813617627860226
74,90.29,97.5,62.44,146.82400246553695,87.25510861334618,93.1025764792469,69.88382369561648,145.48296305932482,9.162882219098945
75,-130.28,67.86,-1.96,146.90711214914,-133.70896385917231,71.51109258556626,-2.384785458041219,151.64963099445959,5.026799468971295
76,86.57,-114.77,-30.72,147.00420470177036,87.12263396595311,-115.83180495647576,-36.68918142150653,149.51072343487846,6.088017814426987
77,-74.61,123.43,28.64,147.0437574329492,-77.44772965346581,124.02518141805456,33.63696920956362,150.03946864696238,5.777252962081846
78,86.43,-115.38,29.0,147.0499551173002,86.52567008388434,-117.19203208372018,34.19568021152167,149.63291253098546,5.503426741383917
79,37.58,138.82,-31.5,147.2260126472221,37.206602311501115,139.3494326252216,-36.10965043133541,148.68255608110394,4.654954547311508
80,115.96,65.97,62.53,147.3389405418676,111.08871984259945,62.54991636399214,69.8818990021634,145.3845780045412,9.459215685625534
81,41.22,-141.45,-2.27,147.35109025724918,43.75575446457543,-144.92726628370383,-2.2828120833361365,151.40571254823786,4.303672346017663
82,0.02,144.45,29.13,147.3579309029548,-1.3728910067911488,144.0434605403033,34.17325375232423,148.0480145971677,5.2478403271653145
83,18.72,143.32,28.78,147.37485945710006,18.173058700423216,143.02033873736121,34.13680958259273,148.15667087092896,5.392990873501115
84,-19.84,143.32,28.76,147.5174077863355,-21.82358215072189,143.08782386810853,33.931807139258154,148.66661230059682,5.544014158582584
85,104.69,83.03,62.61,147.56012029000246,100.49408630895995,79.35036013324657,69.94384609957936,145.90299052298505,9.215787533573783
86,-38.01,139.57,29.16,147.5630394102805,-40.22613412116559,139.5569708305262,33.942282627692386,149.152165668838,5.270829852440692
87,-105.62,98.34,-31.46,147.7026458801602,-108.09384497255039,100.70144264173165,-37.26833084466309,152.36137422267822,6.740402621466017
88,-139.13,49.82,-1.22,147.78591847669384,-142.36235840257348,53.05642010455065,-1.6409617314350666,151.936557680031,4.5934480202958445
89,-129.25,65.83,28.9,147.8998356997059,-131.97803267776743,67.38744086550189,33.187700089366786,151.85747177243903,5.315275759248824
90,74.55,111.39,62.8,148.01781852196038,71.63591663822751,106.27240092973967,69.83223007667013,145.9522802475227,9.172456701152237
91,-137.28,47.34,28.82,148.0454876043171,-139.66414858740433,48.8554130750393,33.19388956776936,151.64023243194578,5.206875380289387
92,-0.47,144.75,-31.48,148.13431000278092,-1.8263087573611108,145.27493297868608,-36.42210716397731,149.78221338297547,5.151655199801566
93,108.09,-12.36,100.54,148.13679252636734,102.4350573880392,-13.810891003625814,104.87919908254491,147.25259961237018,7.274071028449681
94,70.05,-126.85,-30.94,148.17290103119396,70.38636688511936,-127.4753673154675,-36.54902717451085,150.1334116807552,5.65379631796734
95,29.14,-42.14,139.05,148.18846682518853,31.322451965261425,-44.14397461899457,139.57647107349246,149.70430110590684,3.0093492063022813
96,18.36,143.68,-31.53,148.2402539798148,17.725913426681522,144.0599372877169,-36.16138896767464,149.58315276200926,4.690008730797715
97,-74.65,124.19,-31.51,148.2857332989253,-76.93026559803974,125.91784634812963,-36.77921734506251,152.07327385984516,5.995808171535846
98,70.87,-127.0,29.0,148.29887693438545,70.29661763709143,-128.4944623516878,33.92531677681221,150.3441665801231,5.178892778061217
99,-144.75,32.18,-2.19,148.3000708024106,-147.98586453780297,34.45681321084827,-2.6548468748421605,151.96755012691727,3.9838147950368543
100,125.79,46.76,63.12,148.3029200656548,119.81781417233381,44.24926383514668,69.91661595857441,145.61126031350432,9.389610648904869
101,-119.04,-83.75,28.63,148.3383328745473,-123.10973553586851,-85.46603101146428,32.77268369500941,153.40957674518629,6.055521279057226
102,-57.18,133.21,-31.48,148.3423301016942,-59.471656108361834,134.65066161469377,-36.91685910969282,151.7581399466629,6.073436472516526
103,-106.6,-98.93,29.46,148.38664528858385,-111.29608767453288,-100.86413494547693,33.072333345791016,153.7991290056345,6.232420848701448
104,-91.87,112.22,-31.52,148.41474219227686,-94.45359520251344,114.42271785972703,-37.19808087766883,152.96318913408075,6.615703484389193
105,84.12,-70.4,100.02,148.4464037961176,80.63898514620325,-68.10926328877889,104.51122690252696,148.53994149662665,6.126667787833094
106,-85.7,-121.28,-2.12,148.51876245107889,-89.76484322503683,-124.77362900698449,-2.708588943220149,153.73198115178045,5.392108217260873
107,131.61,27.6,63.12,148.549946146069,125.23264062952138,25.650044542002238,69.78679541760874,145.64112015055613,9.429697766559425
108,-114.51,-94.61,-2.06,148.55246817202334,-118.73389725137253,-97.65037679740465,-3.082390668892862,153.76226968086246,5.303817657139814
109,-118.72,83.35,-32.06,148.55808459993014,-121.02052300332055,85.74009840755434,-37.661209023476616,153.0218877417356,6.509878571162189
110,86.77,66.53,100.58,148.5651715578049,81.62131017024116,61.40844720893566,104.8697838585929,146.39230590802012,8.434545364639707
111,109.0,9.36,100.52,148.5694450417043,102.31737435523875,7.17166484949929,104.72551168639657,146.58687072736492,8.193450114778011
112,51.79,-135.86,-30.63,148.58782116983883,52.03196619984373,-136.4840502190229,-36.43837349223571,150.54227490499176,5.846810151102549
113,134.57,6.99,62.68,148.61604018409318,127.80911483175292,5.444310728367361,69.77214659621869,145.7153485190474,9.919539652873
114,-19.86,143.87,-31.74,148.66211386900162,-21.81049721790438,144.88959751304367,-36.77356306746455,151.06617158404723,5.493703271910552
115,129.95,29.19,-66.05,148.66627425209794,124.73092984907863,29.217752650887412,-71.58290086926253,146.75010605734798,7.606080165167576
116,-137.65,46.73,-31.2,148.6763444533124,-139.90398269581576,49.47987464584052,-37.40767069587697,153.0382834326443,7.1538398101525225
117,-92.11,-113.0,29.19,148.67853980988647,-97.036290450429,-114.4287617481362,33.16753341275381,153.65568148388746,6.4907988556492855
118,52.65,-136.08,28.59,148.68482437693498,52.694885391369446,-137.54157791457672,33.6621327271228,151.08797364906172,5.27870771120044
119,56.53,122.29,62.94,148.70080228431857,54.284479116016406,116.53238584933969,69.39067509747052,146.08787566091624,8.933291328587504
120,23.5,-146.84,-1.93,148.72108290353455,24.7932958885391,-150.18756377472246,-1.7803565338392868,152.23068515575486,3.591822747312402
121,104.3,-33.8,100.49,148.7251495208527,98.05343083168701,-33.638857035316654,104.90414880829303,147.4819597025324,7.650509991584886
122,-126.33,-78.45,-2.76,148.73227289327627,-130.1934187725245,-81.08420843918029,-3.4471648733125893,153.4172679184132,4.726230451010406
123,133.04,-12.57,-65.32,148.74255914162563,127.20672544381064,-11.880207845978683,-71.31114685471913,146.31462675459343,8.3902768666145
124,-100.93,-109.3,-1.89,148.7848345766463,-104.89687559575714,-112.28648609993604,-2.689802260347892,153.68423636346915,5.0294020393066905
125,104.53,83.37,-65.27,148.7859223851504,100.41555307848387,81.89297926211137,-70.98998308694624,147.74749084558871,7.199199278050147
126,96.52,-53.09,100.05,148.81082285909181,91.37876787426836,-52.01755686519439,104.79385053875211,148.4508556768248,7.077183054158301
127,124.8,47.31,-65.84,148.8226518376823,119.26598578027915,46.995237525952746,-71.4380123296312,146.75257176578202,7.877952198499545
128,-130.18,-66.02,29.12,148.8403413057092,-133.91534097279282,-67.75728437657168,32.98495270442077,153.66318765032776,5.648786471049709
129,-137.82,-48.44,28.52,148.8427908902544,-141.35919253657997,-49.831768146621236,32.55902046787949,153.38095137610892,5.547665159766078
130,-129.8,65.42,-32.1,148.85639522707785,-131.86998107646033,68.29688573565409,-38.06613490959059,153.3074921106276,6.93945667558702
131,47.34,12.55,140.6,148.88565444662558,46.9155610307415,10.83921974230385,140.24791248406223,148.28363196114518,1.7974657570110635
132,-39.41,140.07,-31.6,148.90034586930952,-41.46067157652629,140.6383716707532,-36.942884369503176,151.20487948249547,5.751061959044517
133,73.51,111.86,-65.31,148.93547529047603,71.19615773097985,109.22166960055179,-71.58603180586046,148.73743958968882,7.190495711056988
134,42.05,-25.92,140.52,148.94938502726353,43.419394668760866,-27.579720968439236,140.34752908216876,149.4768000780348,2.1586249487590736
135,97.32,49.07,101.54,148.96113217883382,91.3393432434606,44.680329729518064,105.12443309893692,146.25441505560792,8.239273084674867
136,105.84,28.98,100.79,148.99855737556655,99.07589138185156,25.943473316209005,104.57042280819547,146.36963273542113,8.32257510078517
137,-135.82,-61.27,-2.22,149.01682354687338,-139.55971869196958,-63.19877223832989,-3.029070655311477,153.23242203544538,4.284886645840811
138,115.8,66.46,-66.19,149.0224402564929,111.11490771314983,65.50687873990131,-71.79715504356716,147.6228483355336,7.368766352338473
139,-143.42,28.79,28.7,149.0699517005355,-145.70333911209974,30.033814194011633,33.01656852112275,152.38630785069222,5.039193888670801
140,123.96,-50.61,-65.62,149.1088129521525,118.9887249258625,-49.03012015885127,-71.65712347981764,147.2990586788517,7.978499613697698
141,72.57,82.26,101.03,149.13139642610471,68.23311756497985,76.16935766434614,104.88957108965593,146.49010718477695,8.414318885813238
142,-33.54,-145.32,-1.3,149.1459821785354,-35.54277418557255,-148.70893470863663,-2.0865989255539548,152.91170639967459,4.014314482882542
143,-146.1,9.56,28.62,149.18347093428278,-148.61746170189934,10.172925535094507,32.784169618773255,152.5301285459715,4.904446935793581
144,113.73,-70.36,-66.23,149.2362402367468,109.56879257819553,-67.71182662024545,-72.22557101878111,147.6710698826375,7.763719553008675
145,38.17,130.05,62.54,149.2688949513595,36.20704283651728,123.81187570509447,69.19797168359,146.38541526293554,9.33252283596698
146,48.37,-7.95,141.0,149.27779272215946,48.80706784030169,-9.327319085105849,140.44855674085275,148.97961552867469,1.5466498722340938
147,69.63,-86.44,99.83,149.2857642241885,67.45342624686747,-83.23799200797889,104.63229320028297,149.7546153088843,6.168658562870585
148,130.45,-32.05,-65.19,149.31222689384816,124.83275928100603,-30.921625712214517,-71.62048733649183,147.20346100792764,8.612652855725754
149,-149.21,-5.74,-1.77,149.33085615504922,-152.08826406039475,-5.355211498464196,-2.1188216069309047,152.19726594160502,2.924746605389269
150,56.47,94.83,100.59,149.33163730435692,53.045578549120044,87.97569916918413,104.6999018760892,146.68205923281946,8.694791290402055
151,11.17,-52.5,139.38,149.35797032632706,14.159381177705962,-53.92252548479858,139.9421685049035,150.6384325325019,3.3579773686595242
152,4.44,-149.3,-1.7,149.37567941268082,4.926895085167026,-152.63176581091506,-2.330847971738575,152.72905120508545,3.4257407091297587
153,134.1,9.08,-65.2,149.38639964869625,128.4574445998862,9.131592962048336,-71.74366107796621,147.4172783903822,8.640636179146538
154,-147.24,-25.16,-2.21,149.39051944484297,-150.13971101442112,-25.75639218622611,-2.98241438841219,152.36213229516312,3.0595149279539173
155,-69.08,-132.48,-1.9,149.42090482927748,-72.62987285702576,-135.7586967010263,-2.74864325500692,153.9905101002405,4.9062862465043615
156,-146.32,-9.74,28.86,149.456714803986,-148.8146405445526,-10.09939348438408,33.12139740164056,152.79012387911143,4.9509497005980885
157,-77.23,-124.18,-30.96,149.4779813216649,-81.21140494710093,-124.22788283644485,-37.35334303462577,153.0461740892921,7.531846604732708
158,-93.38,99.02,61.94,149.53711378784868,-92.95710251492889,95.21564521695406,68.24218086984317,149.54610410145847,7.3735636780583365
159,115.66,-71.3,62.49,149.55241790088184,109.52486129002978,-70.7088280873554,69.56238671056202,147.76453991048467,9.381261375988265
160,135.07,-13.54,62.82,149.57803615504517,127.62646209068753,-14.736763824153929,69.69055783682573,146.15902259321024,10.200150256115977
161,102.59,-87.1,-65.3,149.58344861648297,99.01941081837919,-84.11939532343301,-71.82727254501987,148.4589959202726,8.014886039043272
162,-51.49,-140.44,-1.75,149.59169829907006,-54.507277751075094,-143.3919295137828,-2.394659076784821,153.4210649474593,4.270063021403289
163,125.13,-52.81,62.82,149.64212441689006,118.36711313356551,-52.72271863819648,69.75577498080008,147.1608870432247,9.687581297135146
164,-120.41,-83.17,-31.27,149.64501294730806,-123.27244949294541,-83.75693711282594,-37.86014787582959,153.7683716363425,7.208894596217728
165,90.98,98.38,-66.64,149.65585320995635,87.67212644336361,96.03725185656549,-72.19929530862868,148.73565054258208,6.88013522096775
166,15.02,-146.22,28.75,149.77466841892857,13.90017238298128,-147.34702189465574,33.444498220594966,151.73296976836687,4.95605748413399
167,34.36,-142.94,28.75,149.79658106912854,33.6657553675151,-144.52199509315776,33.818776757648536,152.19625426256638,5.355108019768353
168,-143.55,29.04,-31.62,149.8324013689963,-145.35362697712372,31.249955175076472,-37.34127492859722,153.29255489795386,6.392961673360076
169,-143.65,-42.66,-1.75,149.86080408165438,-146.75919174493762,-44.44065709586397,-2.2192717583717334,153.35630907099008,3.6135894873441625
170,-149.29,13.0,-1.81,149.86587403408421,-152.09054215262393,14.41854727819197,-2.032743382582244,152.78599269419945,3.1472094534005066
171,71.88,-114.08,-65.42,149.86913357993367,70.26532629061097,-109.1388620735592,-72.42971420549786,148.64242595345215,8.72686131657094
172,55.74,122.63,-65.72,149.88056211530568,53.98087242874615,118.94637322584522,-71.76918337409363,149.04022938097927,7.297688368012584
173,-108.29,-98.86,-31.17,149.90527875962206,-111.83036348171828,-99.43536413953687,-37.75700614173822,154.3340965269917,7.500257821371635
174,103.53,-88.34,62.88,149.92101553818264,98.42021202381147,-87.23768089025974,69.58454245701282,148.79166526010323,8.501525165473948
175,106.44,-13.94,-104.68,149.93898625774418,102.55385011709086,-11.725343519182369,-106.89155944453444,148.59536108158292,4.989775487651892
176,-41.25,-141.23,29.12,149.98483189976244,-44.81970727003022,-142.19923181825706,33.3531462298231,152.78043085716695,5.621543143505534
177,33.77,-142.78,-31.13,149.9853932888133,33.15515949734843,-143.03955318941507,-37.07661518460402,151.44059485973148,5.983947597999128
178,-14.34,-149.37,-2.02,150.07035983164698,-15.224512158266759,-152.60640201554443,-2.2239315037105847,153.38006903740907,3.36128663201272
179,-76.24,-125.97,29.0,150.07324378449343,-80.80031471928665,-127.1819366923794,33.054687807924026,154.26129866443978,6.221394868114846
180,-77.46,112.41,62.52,150.1492927056268,-77.01174541817275,107.78424629532672,68.96591741981702,149.3470804782006,7.946595553413301
181,-108.29,82.98,62.76,150.17064326958183,-107.08295074988423,80.25857344039464,68.63284215223064,150.39502642668194,6.584330289144639
182,-138.9,-47.51,-31.66,150.17578266817856,-140.96084203178538,-47.67266676655474,-37.852967326136984,153.543118629063,6.528887704618214
183,-23.01,-145.63,28.71,150.20592897752073,-25.630479524439387,-146.7444578210404,33.135932418592866,152.60683929330744,5.2628705994766305
184,-144.52,-29.45,28.52,150.22224635519203,-147.2195323737199,-30.063333400029645,32.73203077428966,153.78160021949031,5.0403230194023045
185,-0.22,136.36,63.11,150.2563479524243,-1.5817763254283002,130.1078855399278,69.7520777772371,147.63440063297028,9.222828588952966
186,132.05,-33.59,63.35,150.26214792821247,124.32776635959519,-33.94123156102813,69.81038909978045,146.57043055851398,10.074367639064214
187,-22.4,134.64,62.85,150.2658048259816,-23.321151472249664,128.51848194886534,69.3300124007932,147.87672882481064,8.961699838737546
188,-41.56,130.27,62.34,150.27901417030924,-42.067857193701414,124.40210232359605,68.84422963756062,148.27378603714584,8.774687757867119
189,18.72,135.4,62.52,150.30751411689303,16.96865686717207,128.99947883855867,69.6872516966995,147.5978113168848,9.767464911163168
190,-4.71,-146.88,-31.57,150.30829451497345,-6.099622913370051,-146.47609644531934,-37.3457270046239,151.28501431089498,5.954260017398345
191,26.8,43.97,141.25,150.3434847274733,24.279522531934532,42.25085542458811,139.96074345492286,148.20134853280823,3.3121665382673737
192,-8.46,-57.01,138.88,150.3641117421308,-5.2313241801618595,-58.204393568078856,139.45734233569613,151.2067079022664,3.4905941783115817
193,-93.04,-113.94,-31.39,150.41308885864953,-96.75625594681614,-113.9264114752452,-37.765153990673994,154.16616734034739,7.379250050991486
194,-131.39,-65.97,-31.79,150.4193375201473,-133.52300827523632,-66.26631249338136,-38.20038663366819,153.8794575286157,6.762439071006285
195,39.95,30.54,141.81,150.46185629587322,38.72798760892872,28.685012782959436,140.53900109278283,148.57287037259897,2.559244044920863
196,-2.95,-147.79,28.11,150.46846413783854,-5.590785855073862,-149.0163628098608,32.68379246206535,152.66094314283768,5.421927070683787
197,98.57,46.69,-103.66,150.4705838361771,93.76453639808146,45.71192487643743,-106.74213683199568,149.2489602553957,5.792122135093506
198,-60.35,122.87,62.49,150.4797644203366,-60.44784124247453,117.81863039857275,68.92663787171443,149.28513853752943,8.182677731069505
199,88.78,-102.09,-65.96,150.51570715377184,85.78944865675216,-97.86538279359551,-72.19120660280906,148.8255117946381,8.100538476184264
200,14.34,-146.57,-31.47,150.59469246955553,14.209626143259253,-146.02985884084782,-37.18694300177581,151.3588513369022,5.743882580614363
201,37.23,104.68,101.67,150.60134195949252,34.69741362405789,97.02173970208455,104.96478741243921,147.0875082512331,8.713126226298092
202,52.17,-99.9,99.98,150.65762277428914,51.34669572946222,-95.36795184720427,104.53516987043126,150.52950256246967,6.478183613454448
203,-144.47,-29.13,-31.42,150.68959552669853,-146.0427606053736,-29.02315674315593,-37.66854964038939,153.589554282141,6.444328049669605
204,105.29,27.91,-104.13,150.6917685210443,100.40268281972996,27.86248158519993,-106.76491334373782,149.18365633936162,5.55255756830269
205,-146.93,10.42,-31.86,150.70521192049068,-148.29418452424895,12.216555844114131,-38.1880646149624,153.61880639895918,6.718110901761014
206,-59.06,-135.73,28.62,150.76412338484246,-63.41749667133258,-137.20514828607736,33.12851151214183,154.7402012253864,6.441313201646607
207,-119.87,66.65,62.76,150.83055724885457,-118.00108911381103,64.36646993507928,68.88674582528432,151.0386812520103,6.8003199825854805
208,8.8,50.48,141.91,150.87782640268912,6.2105932202152845,49.353748591971176,140.16470612991574,148.7296500793037,3.319566296707392
209,34.12,-108.42,99.3,150.92899257597924,34.090472226681996,-103.3138633199602,104.51127204287799,150.85927427491504,7.295948189887777
210,73.56,80.91,-104.06,150.95027426275183,69.91134288606543,78.13703547938744,-106.91944776044869,149.7489916060852,5.401710142387914
211,-134.36,29.31,62.26,150.95692531315018,-132.11009401490406,28.194626338589366,68.393570228536,151.41233220449766,6.627731066867636
212,-2.69,112.41,100.74,150.96950619247585,-3.37334742009592,104.35384916836678,104.70609341716816,147.86639681738262,9.005466501646708
