,0
A_0_0,-9.132752422742185e-08
A_1_0,-6.934088589368227e-06
A_1_1,-4.428544345831025e-06
B_1_1,-0.0011713619225643466
A_2_0,-9.883310875800624e-06
A_2_1,-3.5186930260359373e-06
B_2_1,4.842206382776061e-07
A_2_2,1.435553071916238e-06
B_2_2,-5.095723154713348e-06
A_3_0,2.8198615132381288e-05
A_3_1,-2.8208144955720324e-05
B_3_1,-0.0012057495180266141
A_3_2,1.6940677751194597e-05
B_3_2,1.2929388507491195e-05
A_3_3,-7.557371395921114e-06
B_3_3,0.0002922508366865379
A_4_0,8.169673338271659e-06
A_4_1,4.26179231714949e-05
B_4_1,0.0002977998367991292
A_4_2,7.996116108025435e-05
B_4_2,0.0001514283118934746
A_4_3,0.00012132388819282027
B_4_3,-4.846439120559258e-05
A_4_4,5.03530938894697e-05
B_4_4,3.2879722254119625e-05
A_5_0,0.00048559421930797163
A_5_1,5.751454203196801e-05
B_5_1,0.04735914543843731
A_5_2,-0.0002557259146302404
B_5_2,0.00025262631029612727
A_5_3,-0.00027145289785881804
B_5_3,-0.002527087661178459
A_5_4,0.00039406959573898883
B_5_4,-0.0004417481791187032
A_5_5,6.914489282777933e-05
B_5_5,0.001321054949986985
A_6_0,0.004765667346320561
A_6_1,0.003490211782661745
B_6_1,-0.004200881361837252
A_6_2,0.0041630063688542105
B_6_2,-0.00027244774055579625
A_6_3,0.0054416665984964785
B_6_3,-0.003060795224789309
A_6_4,-0.0021692763179048157
B_6_4,-0.00399682070486649
A_6_5,-0.0013234235056248577
B_6_5,0.006186460970453106
A_6_6,-0.0031303764056552427
B_6_6,0.0006498731069270463
A_7_0,-0.010093659717422373
A_7_1,0.020089353895462455
B_7_1,-0.0048317383539861255
A_7_2,-0.03053811357580459
B_7_2,-0.008069455161867198
A_7_3,0.01467595542043415
B_7_3,-0.013589821719901245
A_7_4,-0.00014897045969002246
B_7_4,0.016262486868216106
A_7_5,-0.0054729861316176924
B_7_5,0.022090764256559717
A_7_6,-0.014583430696012145
B_7_6,0.0050888983256887005
A_7_7,0.012051932248582494
B_7_7,0.013940510703929461
A_8_0,-0.029770446704790243
A_8_1,-0.04243070554906443
B_8_1,0.16769428874885683
A_8_2,-0.007351954499641835
B_8_2,0.013417818636733334
A_8_3,0.1027292141935663
B_8_3,-0.186956705097737
A_8_4,0.13234315531310817
B_8_4,-0.043733918567617776
A_8_5,-0.05451344830244745
B_8_5,0.0424067993826141
A_8_6,-0.10676228953328067
B_8_6,-0.025583954015756298
A_8_7,0.046379242710075416
B_8_7,-0.10730096086908361
A_8_8,-0.018496504431380848
B_8_8,0.05840638721639067
