,x,y,z,B_Gx,B_Gy,B_Gz
0,-3.2280189499500263,-2.31611902006742,0.8014686137579996,-4.808880355653546e-06,-5.14575641866335e-06,2.54031013073254e-06
1,-1.6303924539216132,17.323292548582266,0.5770915908295586,-2.9616596476088505e-06,3.7800683227396165e-05,8.033459387786665e-07
2,17.145307609286082,-2.361253219780634,0.9640612483109036,2.6563339107419587e-05,-5.493149257054124e-06,1.932372663548684e-06
3,-22.511015661903595,-2.384532356798432,0.6421658449628278,-3.4685003708078906e-05,-4.972059999467962e-06,1.823812401551567e-06
4,-3.24285394258586,-23.11282985199338,0.66832012956688,-5.862254147844323e-06,-5.195694139182023e-05,1.085602619971171e-06
5,36.80278175510953,-2.226884257765517,0.3343491841653633,5.71417116546388e-05,-4.733227423074304e-06,8.684820959769368e-07
6,-2.4443163203931886,37.21892302033631,0.4523096797105021,-3.389115679222499e-06,8.185443754582628e-05,8.2505799117809e-07
7,-42.67534310480166,-2.3011239238486425,0.4288288764608216,-6.584349515534522e-05,-5.514861309453548e-06,1.0638905675717475e-06
8,-3.619544228653766,-42.64966770770534,0.4039144131568948,-4.961543224086992e-06,-9.362236994631377e-05,6.296495195832791e-07
9,-2.0056807362881117,57.39394565930572,0.4691822511586556,-2.3662744607184116e-06,0.00012625558470264714,9.553303055746304e-07
10,-62.082933786224544,-2.029324334572066,0.3869368847328738,-9.578068365514396e-05,-5.080620261465079e-06,6.513615719827026e-07
11,90.8486040530916,114.30705549107309,0.2312225074177523,0.00013385480304244538,0.00024139459857678956,3.473928383907747e-07
12,118.91429139989506,84.94654843452815,0.2000124506913523,0.00017620348274588327,0.00017908100819044435,1.954084715948108e-06
13,105.85186331383512,101.31359934678702,0.4311958098065811,0.0001560519841126684,0.00021408083665831485,3.9081694318962154e-07
14,129.35704490533425,67.71095176911737,0.2057114788873822,0.00019263000738932204,0.0001421488070590251,8.033459387786665e-07
15,137.38667661850582,49.802917076415305,0.2459292602700665,0.00020559108491932158,0.00010504290950841048,9.119062007757836e-07
16,139.1266922503842,-48.78861116006456,0.0989971436044485,0.00020801842452741339,-9.970174461815232e-05,-8.901941483763602e-07
17,105.36944315544952,95.74967233751644,35.32886826592512,0.0001590289100471206,0.00020600395316572933,6.454993178348583e-05
18,143.0959794996374,30.621732981108096,0.5235911036490057,0.00021516304677009866,6.439794741668985e-05,7.164977291809729e-07
19,132.09271999733932,-67.6660324118703,0.5144286846662012,0.00019695036656598854,-0.0001395650728234937,2.388325763936576e-07
20,144.21691468483513,-29.25533166899989,0.8077010460428008,0.00021614008912807273,-5.892651021203515e-05,7.599218339798197e-07
21,-93.12772827304268,117.04957411047404,-0.8205826954938862,-0.00013658746838740406,0.0002456067367422777,3.9081694318962154e-07
22,122.48552438117586,-84.67553941942812,0.1710120748000601,0.00018253899178587128,-0.00017554194364933828,1.3895713535630988e-06
23,38.5106020446258,142.28942845767165,0.1175375826975768,5.6836385917771903e-05,0.00030290484302435605,-9.987544103734772e-07
24,90.503589802568,110.04521005857504,35.511978201570955,0.00013648060437950065,0.00023761670145928983,6.498417283147428e-05
25,-108.80261655937431,103.17780914867193,-0.2480285912660011,-0.00016000595240509466,0.0002159697852170647,1.5415557203590626e-06
26,117.24062708989376,80.56410011152873,35.33192529280853,0.00017817283374867472,0.00017319704199020056,6.54618379842616e-05
27,146.74928481391007,10.928436030393677,0.338885096856852,0.0002200482585599689,2.4317498687354223e-05,-1.302723143965405e-07
28,95.9877153979234,-115.2679278622995,0.4089147760410554,0.0001412589521614675,-0.0002413728865243901,1.954084715948108e-06
29,-76.96502667958212,127.9487719124991,-0.369344543650931,-0.00011274152833809979,0.0002702282041632238,6.513615719827025e-08
30,146.94658276705334,-9.17966074517521,0.6569745790249272,0.0002207199751810761,-1.843353248711048e-05,2.171205239942342e-07
31,110.18740380457574,-102.12094963098664,0.335030834130524,0.0001628302154711134,-0.00021273468940955062,1.4981316155602159e-06
32,105.0605726612924,97.09167520346702,-34.85843445816943,0.0001588915134655305,0.00020811002224847342,-6.754619501460625e-05
