,x_gnl,y_gnl,z_gnl,r_gnl,x_gt,y_gt,z_gt,r_gt,match_distance
0,-2.46,-2.41,0.97,3.5777926155661954,-2.5774715091306213,-2.4484107031516884,0.9034978780682756,3.6680216421610305,0.14034767470626186
1,-0.92,17.54,1.09,17.597900442950575,-1.0020862073947188,17.192789465172293,0.6784216000073499,17.235325416949536,0.5446926475364805
2,18.3,-2.72,1.35,18.550226413712583,17.79549858832751,-2.469936013968142,1.109737106007751,18.00032972933312,0.6121927226937663
3,-22.07,-2.42,0.76,22.21528527838434,-21.85999069610483,-2.5391704852159034,0.702907708988138,22.018189281458554,0.24812303795115598
4,-3.06,-23.67,0.73,23.87813644319841,-2.5679654702207286,-23.24515194460532,0.7746825302195037,23.39939462051661,0.6516059984181926
5,-1.53,37.11,0.47,37.14450026585362,-1.8387538390213287,37.087438472377904,0.547721146207744,37.13703147233144,0.31918416659805765
6,37.62,-2.04,0.44,37.677839640828665,37.45410798418189,-2.312950958138414,0.522102518128307,37.5290892250924,0.32979267721385624
7,-42.09,-2.54,0.49,42.169417828563866,-42.023897867545806,-2.479139646774841,0.44636388587723685,42.09932738285431,0.0998878619523824
8,-2.82,-43.34,0.29,43.43261562466622,-2.9214897895291965,-42.78246702547649,0.5135707892177176,42.885176253944024,0.6092020131706294
9,-1.54,57.41,0.31,57.43148787903723,-1.42349235062469,57.26295823962928,0.5612990599852189,57.2833987596804,0.31360250191179084
10,-61.98,-2.32,0.34,62.02433715889271,-61.43165569223201,-2.229806562685821,0.3628459544882437,61.473181271043934,0.5561818710031593
11,88.04,110.85,0.18,141.55845612325672,91.36519505031548,114.28342637806738,0.5102795181309066,146.31664565755997,4.791077475510931
12,102.65,98.12,0.8,142.0042143740812,106.38301114314316,101.30738181162486,0.7451146772176654,146.9050232813387,4.908949725406127
13,116.15,82.04,0.29,142.20220884360413,119.46482767959459,84.95540954372223,0.5453451353387526,146.59319242234082,4.421865725140712
14,72.22,122.8,-0.29,142.46281093674938,75.40442521445694,125.86607531294987,0.47603586998971403,146.7253313738201,4.4864454443646915
15,55.18,132.39,-0.33,143.4296113081256,57.808012851370805,135.35346170277606,0.36045578879950013,147.18171038931703,4.020607666395381
16,-88.88,112.84,-0.09,143.64027325231598,-92.61151127716032,116.81283546676308,-0.9361565483996637,149.07383049988272,5.51575733348965
17,-73.39,123.93,0.35,144.03075886768076,-76.46243140492975,127.73082210356915,-0.4525880677898044,148.8686372865901,4.952800319772334
18,116.51,79.32,29.97,144.09872796107535,117.72098025263547,80.57831362368398,35.67451154917103,147.05021112650638,5.965842636413355
19,104.26,94.8,30.13,144.1006748769762,105.83227274056482,95.75013789872368,35.64284072251594,147.10190670357926,5.8108705396992235
20,17.79,143.25,-0.83,144.3528160445788,19.023909760160624,146.01441553507638,0.032760909409362604,147.24849663032174,3.147837818820429
21,-55.46,133.28,0.23,144.35866063385322,-58.12439146663627,136.7021693677521,-0.12495743758277666,148.54609926745826,4.351576708683914
22,36.83,139.6,-0.27,144.37687418696942,38.99522417332609,142.20519314605383,0.2786197685973899,147.4551528262403,3.431648393920538
23,136.88,-46.33,0.46,144.5088748139712,139.83207783222795,-48.756289666962644,0.5156898543931843,148.08933691860784,3.8216156838991218
24,-0.64,144.56,-0.54,144.56242527019253,-0.36030915951547154,147.78532427262274,-0.05599336349860429,147.78577410668268,3.273408934734211
25,89.32,109.57,30.39,144.59322044964625,90.94953540149973,110.0285015906747,35.79110895543396,147.17028447447365,5.660175552212236
26,141.97,-27.58,0.26,144.62435790695838,144.89817270132204,-29.216986507827173,1.231195383584296,147.81958122946114,3.492440503240001
27,-37.66,139.76,-0.08,144.74508489064488,-39.55684902150357,142.99355069647495,-0.10065401195625134,148.3641128323339,3.74890822843967
28,116.55,80.23,-30.81,144.81026034090263,117.5180095188987,81.60279967789893,-34.63899763774627,147.20516170944228,4.181249130844085
29,-18.74,143.67,-0.51,144.88794497817958,-19.822275568759416,146.53337488573595,-0.189925320312188,147.86814611590543,3.0777725620282967
30,126.76,62.82,-31.4,144.91518208938635,127.57866338302748,64.41105657884125,-34.75308051740471,147.0811890271891,3.8006341218253406
31,73.16,121.23,-31.42,145.03901164859062,74.57324059661963,122.02504556244388,-35.031169967304045,147.2360785503199,3.958521815407134
32,104.57,95.79,-30.82,145.1222980799298,105.6722015287063,97.0772261619062,-34.54524266994411,147.59395585978012,4.092582601701591
33,144.91,-8.61,0.53,145.16652885565597,147.60493383956043,-9.138202061434473,1.0821026457950769,147.89149460612214,2.801157465906816
34,127.3,63.0,30.08,145.18641947510105,127.99714207818351,63.91629563381426,35.928615122469594,147.51076778442444,5.960864334683449
35,-128.69,67.38,0.3,145.26276363886237,-132.39062694096916,70.92744279867844,-0.7676634541619104,150.19510495006662,5.236305512236204
36,89.21,110.27,-31.38,145.2673445754413,90.58441928062723,111.0554915624597,-34.79256830144527,147.47671691354796,3.7618675901318404
37,73.27,121.93,29.55,145.28805972962817,74.66475578876907,122.20665405805387,35.506715616197106,147.5466668783503,6.124078878524424
38,93.16,-111.59,1.2,145.3704017329525,96.76946222826152,-115.28541472568124,0.7471596764112457,150.517819264037,5.185496305147298
39,107.04,-98.41,0.54,145.4041997330201,110.95405958287037,-102.12202963323354,0.7009309726369756,150.79855297236304,5.396751355604329
40,37.86,137.83,29.32,145.91144883113185,39.01635709085115,137.94194136641002,35.230394898228525,147.61922650271555,6.023492379349479
41,101.45,-100.42,-30.63,145.99478004367143,103.13914850125472,-102.5840254423014,-34.01411318893952,149.39252366012363,4.357573963775396
42,55.59,131.89,28.94,146.02309337909534,57.09044839406805,131.62315265393198,35.069753675888514,147.695163208832,6.316362324663907
43,77.32,-124.13,1.32,146.2476724601113,80.92397866197165,-127.51148418143381,1.0177565174165508,151.0261723972505,4.951206780977573
44,114.26,-85.72,-31.51,146.2742154311552,115.56275728434872,-87.54587925219444,-34.17126556375785,148.95202998089675,3.4804232481640995
45,139.18,-32.31,-31.33,146.27568970953445,139.28792667836422,-33.721757898820435,-34.34977035308719,147.3709272463665,3.335224357995867
46,-90.15,111.54,29.47,146.4126872917781,-92.31012395161956,112.76807315950524,34.70267175681087,149.8067846765688,5.792680975678173
47,-56.18,132.02,29.48,146.47369456663543,-58.19307489210512,132.43668801284466,34.94577217711411,148.8190756934892,5.839586022432341
48,125.47,-68.65,-31.65,146.4829884321043,126.18653857366478,-70.03718965837422,-34.65125932271203,148.4215625342083,3.3830873766451544
49,134.21,-50.2,-30.63,146.52836244222482,134.27304834402858,-51.70004521178489,-33.77583699344596,147.79361742344042,3.485742549359693
50,-105.31,97.9,29.44,146.76961436210155,-107.16039862889285,99.2870265950493,35.06029096015536,150.2347785521049,6.077457390882032
51,55.96,131.93,-31.91,146.81721493067494,57.356594459571824,131.70309781929467,-35.18775224186907,147.89747398462777,3.5701009009821085
52,115.04,-86.37,29.78,146.90414187489748,115.8116227253531,-88.76237329286997,36.3214932134764,150.36735596571128,7.007851672565324
53,-74.26,123.3,29.46,146.9194650140001,-76.1974157203127,123.81352035754944,34.81335146583035,149.49181725454707,5.716262305706452
54,102.18,-101.21,30.28,146.97310944523153,103.04709745243811,-103.54232983209178,36.76173205518839,150.63579688814815,6.942943962970365
55,-117.83,82.93,29.05,146.98706167550938,-119.78099791917116,83.92604575220379,34.92463875486568,150.3688764680755,6.2697592075982636
56,-0.37,144.11,28.97,146.993502917646,-0.16616824364696092,144.00169313821348,35.10875316642346,148.2199034794526,6.143091094838339
57,86.66,-114.74,-30.57,147.00254453580047,88.80704885993664,-116.16476020291408,-34.06696128688613,150.13827390620256,4.343788517497521
58,36.82,139.0,-31.76,147.25966861296408,38.33041742019982,138.90435815615112,-35.1915163320639,148.33099620824024,3.750441638361962
59,-19.71,143.06,29.42,147.37769200255514,-20.615008891449836,142.9995923760573,34.90134920334001,148.63366438168234,5.555886901619742
60,-37.77,139.47,29.29,147.43255373220666,-39.00971655642568,139.4285806137603,34.96098851385414,148.94414320692965,5.805060157319476
