,x_gnl,y_gnl,z_gnl,r_gnl,x_gt,y_gt,z_gt,r_gt,match_distance
87,-146.17,-24.98,-3.88,148.33989247670365,-148.89364166066423,-26.495119902861,-3.7250681950899343,151.27849826958007,3.120547400685348
88,-39.87,-41.87,136.63,148.3592622656233,-39.9313846106383,-43.44617356331877,138.86302239554385,150.8808286795975,2.7339495589949427
89,57.05,122.02,62.38,148.44139348577943,55.110959603909876,116.65121396478281,68.13910723472023,145.90291814307906,8.108702565183854
90,-147.84,13.19,-2.99,148.45734000041898,-151.02706746629568,13.669187798253818,-2.7199516143953097,151.66878366795723,3.234183994655122
91,87.52,-70.43,97.07,148.46790966400786,82.43629146852442,-67.90857885095718,102.94659002119433,148.34189438466817,8.16920848803841
92,106.35,-33.63,98.01,148.48319601894352,99.69234934763882,-33.35843157415149,103.32342295382239,147.40108278582449,8.522354434369033
93,70.4,-127.06,-30.88,148.5058180678454,71.98713082719243,-127.15178644288282,-38.15090522555068,151.01395753332454,7.442679074947528
94,-118.83,83.15,-32.02,148.5253237666897,-120.40642824069467,85.17659576731111,-38.36492837582836,152.3962865606374,6.844730272007428
95,-51.47,-25.26,137.02,148.5318447337136,-52.094812835805634,-27.140660538349152,138.98207416044932,150.88572469520156,2.788729128365471
96,-106.83,-99.16,28.58,148.5333999476212,-109.58284189277767,-101.46557316851727,32.10839506886367,152.75670463063634,5.034220682886278
97,75.51,111.59,62.57,148.55669994988446,72.51103979285686,106.47113147101096,68.51028815487354,145.90274949987193,8.395451191212613
98,-91.81,112.33,-32.18,148.60234654944045,-93.97103557410172,113.98130293252964,-37.955466802606864,152.52183583103758,6.383799254012308
99,110.35,9.02,99.14,148.61770587652066,103.7668881262481,7.4715753736795465,103.18028495719884,146.52495594204632,7.877746080008922
100,53.29,-135.93,27.77,148.6201934462474,54.57705674400073,-137.38422583446234,32.106554111643625,151.27429209186974,4.75152495553887
101,-20.02,143.95,-31.31,148.66983217855596,-21.468603365190276,144.7835733958267,-37.73611758225622,151.15289817234222,6.639900864986856
102,-119.79,-83.69,27.84,148.7572714189125,-121.46851098900127,-86.12196783022846,31.866908370639763,152.27308479813095,4.994783047640079
103,126.39,47.11,62.85,148.80828841163387,120.97927672388393,44.6716262273754,68.35841169671698,145.9603097973222,8.0971718795056
104,107.42,29.24,98.8,148.847149787962,100.43812481651833,26.228351554325123,103.05887789521857,146.27670920190047,8.715196404237519
105,98.85,-53.42,97.63,148.85105239802638,93.10242345992296,-51.76768418008396,103.21299639212192,148.3269260913874,8.181358833790092
106,-143.39,29.1,27.54,148.88234851721006,-144.59509022315677,29.271682003382388,32.32686039153531,151.02846548490055,4.939205357573532
